0.795685	0.0665086
0.796741	0.0666705
0.797794	0.0668321
0.798846	0.0669935
0.799894	0.0671545
0.80094	0.0673153
0.801984	0.0674758
0.803026	0.067636
0.804064	0.067796
0.805101	0.0679556
0.806135	0.068115
0.807166	0.068274
0.808196	0.0684328
0.809222	0.0685912
0.810246	0.0687494
0.811268	0.0689072
0.812287	0.0690647
0.813304	0.069222
0.814318	0.0693789
0.81533	0.0695355
0.816339	0.0696918
0.817346	0.0698478
0.81835	0.0700034
0.819352	0.0701588
0.820352	0.0703138
0.821348	0.0704685
0.822343	0.0706228
0.823335	0.0707769
0.824324	0.0709306
0.825311	0.071084
0.826295	0.071237
0.827277	0.0713897
0.828256	0.071542
0.829233	0.0716941
0.830207	0.0718457
0.831179	0.0719971
0.832148	0.0721481
0.833114	0.0722987
0.834078	0.072449
0.83504	0.0725989
0.835999	0.0727485
0.836955	0.0728977
0.837909	0.0730466
0.838861	0.0731951
0.839809	0.0733432
0.840756	0.073491
0.841699	0.0736384
0.84264	0.0737855
0.843579	0.0739321
0.844515	0.0740784
0.845448	0.0742244
0.846379	0.0743699
0.847307	0.0745151
0.848233	0.0746599
0.849156	0.0748043
0.850077	0.0749484
0.850994	0.075092
0.85191	0.0752353
0.852822	0.0753782
0.853733	0.0755207
0.85464	0.0756627
0.855545	0.0758045
0.856447	0.0759458
0.857347	0.0760867
0.858244	0.0762272
0.859139	0.0763673
0.86003	0.076507
0.86092	0.0766463
0.861806	0.0767852
0.86269	0.0769237
0.863572	0.0770618
0.86445	0.0771995
0.865326	0.0773368
0.8662	0.0774736
0.867071	0.07761
0.867939	0.0777461
0.868804	0.0778817
0.869667	0.0780169
0.870528	0.0781516
0.871385	0.078286
0.87224	0.0784199
0.873092	0.0785534
